"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"20136","732K30","GS","7.32% G-Sec.13 Nov 30",0.01,1,"","",0,100,"IN0020230135",0,0,0,0,"","","",0,0,0,108.99,98.61,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","732GS2030"
"20140","GALISP","EQ","GALLANTT ISPAT LIMITED",0.01,1,"","",0,1,"INE528K01029",76,44.65,76,3.65,"","","",0,0,0,76.95,51.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GALLISPAT"
"20141","BABFOO","SM","BABA FOOD PROCESSING LIMITED",0.01,1,"","",0,10,"INE0QW501012",0,0,80.7,45.7,"","","",0,0,0,56.55,37.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BABAFP"
"20152","ASKAUT","EQ","ASK AUTOMOTIVE LIMITED",0.01,1,"","",0,2,"INE491J01022",508.95,240.1,508.95,240.1,"","","",0,0,0,413.6,374.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASKAUTOLTD"
"20159","ARISUP","EQ","ARIHANT SUPERSTRUCTURES LIMITE",0.01,1,"","",0,10,"INE643K01018",553.6,263,553.6,15.75,"","","",0,0,0,481.3,320.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARIHANTSUP"
"20160","CANRET","EQ","CANTABIL RETAIL INDIA LIMITED",0.01,1,"","",0,2,"INE068L01024",334,180.55,334,2.73,"","","",0,0,0,311.31,207.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CANTABIL"
"2017","SRE108","YH","SEFL INFRA SR4 8.75 LOA 16MR21",0.01,1,"","",0,1000,"INE872A07UO0",5.6,1.85,1055.95,746,"","","",0,0,0,1105.45,736.97,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREINFRA"
"20170","ROXHI","ST","ROX HI TECH LIMITED",0.01,1,"","",0,10,"INE0PDJ01013",0,0,208,55.3,"","","",0,0,0,63.5,57.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROXHITECH"
"20178","AUDIND","EQ","AKSHARCHEM (INDIA) LTD",0.01,1,"","",0,10,"INE542B01011",374.95,206,945,134,"","","",0,0,0,261.18,174.12,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AKSHARCHEM"
"2018","LUMIND","EQ","LUMAX INDUSTRIES LTD",0.01,1,"","",0,10,"INE162B01018",3033.8,1960,3033.8,13.25,"","","",0,0,0,2908,1938.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LUMAXIND"
"20182","ASHBUI","EQ","ASHOKA BUILDCON LIMITED",0.01,1,"","",0,5,"INE442H01029",319,140.9,319,27.7,"","","",0,0,0,221.61,147.74,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASHOKA"
"20188","VATWAB","EQ","VA TECH WABAG LIMITED",0.01,1,"","",0,2,"INE956G01038",1944,651.8,1944,73,"","","",0,0,0,1620.2,1080.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WABAG"
"20196","BEDIND","EQ","BEDMUTHA INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE844K01012",275,135.01,314.4,6.65,"","","",0,0,0,195.32,130.21,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BEDMUTHA"
"20207","URJGLO","BE","URJA GLOBAL LIMITED",0.01,1,"","",0,1,"INE550C01020",25.45,10.87,41.65,0.77,"","","",0,0,0,13.86,12.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","URJA"
"2021","SRE109","YI","SEFL INFRA SR5 LOA 16MR21",0.01,1,"","",0,1000,"INE872A07UP7",5.6,1.85,1068,673,"","","",0,0,0,1281.6,854.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREINFRA"
"20213","SUNLIF","SM","SUNREST LIFESCIENCE LIMITED",0.01,1,"","",0,10,"INE0PLZ01012",0,0,84,44.6,"","","",0,0,0,72,48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUNREST"
"20223","CLEDU","EQ","CL EDUCATE LIMITED",0.01,1,"","",0,5,"INE201M01029",136.98,63.8,136.98,7.05,"","","",0,0,0,89.56,73.27,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CLEDUCATE"
"20224","COMENG","EQ","JUPITER WAGONS LIMITED",0.01,1,"","",0,10,"INE209L01016",748.1,270.05,748.1,6.75,"","","",0,0,0,367.85,245.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JWL"
"2023","SRE110","YJ","8.65% SREI Equi Fin Ltd Mar 23",0.01,1,"","",0,1000,"INE872A07UQ5",5.6,1.85,994,605.8,"","","",0,0,0,930.06,620.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREINFRA"
"20242","OBEREA","EQ","OBEROI REALTY LIMITED",0.01,1,"","",0,10,"INE093I01010",2343.65,1283.85,2343.65,153.15,"","","",0,0,0,1721.55,1408.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OBEROIRLTY"
"2025","SRE111","YK","9% SREI Equi Fin Ltd Mar 23",0.01,1,"","",0,1000,"INE872A07UR3",5.6,1.85,988,650,"","","",0,0,0,990.96,660.64,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREINFRA"
"20257","EDESIL","EQ","EDELWEISS SILVER ETF",0.01,1,"","",0,10,"INF754K01SF3",100.8,73,100.8,70.71,"","","",0,0,0,117.09,78.06,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ESILVER"
"20261","INDREN","EQ","INDIAN RENEW. ENG.DEV. AGY LTD",0.01,1,"","",0,5,"INE202E01016",310,121.05,310,50,"","","",0,0,0,164.84,134.87,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IREDA"
"2027","SRE112","YL","0% SREI Equi Fin Ltd Mar 23",0.01,1,"","",0,1000,"INE872A07US1",5.6,1.85,1000,631,"","","",0,0,0,960,640,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREINFRA"
"2028","LYKLAB","EQ","LYKA LABS LTD",0.01,1,"","",0,10,"INE933A01014",176.59,97.9,267,8.15,"","","",0,0,0,134.26,89.51,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LYKALABS"
"20289","ROCDEA","SM","ROCKING DEALS CIRCULAR ECONOMY",0.01,1,"","",0,10,"INE0PTR01012",0,0,687.5,256,"","","",0,0,0,572.3,381.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROCKINGDCE"
"2029","INDR","EQ","INDIAN RAILWAY FIN CORP LTD",0.01,1,"","",0,10,"INE053F01010",229,108.04,229,19.3,"","","",0,0,0,132.64,108.53,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IRFC"
"20293","TATTEC","EQ","TATA TECHNOLOGIES LIMITED",0.01,1,"","",0,2,"INE142M01025",1147.75,634.55,1400,634.55,"","","",0,0,0,737.65,603.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATATECH"
"20296","GYSALL","EQ","SHAH METACORP LIMITED",0.01,1,"","",0,1,"INE482J01021",7.37,2.9,12.37,0.68,"","","",0,0,0,3.72,3.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHAH"
"203","ASHMIN","EQ","ASHAPURA MINECHEM LTD",0.01,1,"","",0,2,"INE348A01023",571.55,200.45,571.55,5.88,"","","",0,0,0,339.45,307.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASHAPURMIN"
"20302","PREEST","EQ","PRESTIGE ESTATES PROJECTS LIMI",0.01,1,"","",0,10,"INE811K01011",2074.8,967.3,2074.8,57.55,"","","",0,0,0,1288.8,1054.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRESTIGE"
"20303","GANOIL","EQ","GANDHAR OIL REFINERY INDIA LTD",0.01,1,"","",0,2,"INE717W01049",253.2,128.48,344.05,128.48,"","","",0,0,0,166.62,111.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GANDHAR"
"2031","MAHMAH","EQ","MAHINDRA & MAHINDRA LIMITED",0.01,1,"","",0,5,"INE101A01026",3270.95,1788.8,3270.95,6.38,"","","",0,0,0,3016.6,2468.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","M&M"
"20314","NRAGAR","EQ","NRAGARWAL INDUSTRIES LTD",0.01,1,"","",0,10,"INE740D01017",548,220,616,123.3,"","","",0,0,0,288.6,192.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NRAIL"
"20321","SHABUI","EQ","SHANKARA BUILDING PRODUCTS LTD",0.01,1,"","",0,10,"INE274V01019",742,444.9,2364.8,214,"","","",0,0,0,685.2,456.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHANKARA"
"20322","FEDFIN","EQ","FEDBANK FINANCIAL SERVICES LTD",0.01,1,"","",0,10,"INE007N01010",133.5,86.8,153.6,86.8,"","","",0,0,0,108.1,72.07,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FEDFINA"
"20323","RESIND","EQ","RESPONSIVE INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE688D01026",339.45,183.01,364.95,34.5,"","","",0,0,0,242.43,161.62,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RESPONIND"
"20329","CAPGLO","EQ","CAPRI GLOBAL CAPITAL LIMITED",0.01,1,"","",0,1,"INE180C01042",282.7,152.11,289.25,2.24,"","","",0,0,0,199.62,133.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CGCL"
"2033","SRE113","YM","9.12% SREI Equi Fin Ltd Mar 28",0.01,1,"","",0,1000,"INE872A08DI6",5.6,1.85,1163,534,"","","",0,0,0,900,600,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREINFRA"
"2035","LTFRE1","BE","L AND T FIN HOLDING RIGHT ISSU",0.01,1,"","",0,10,"INE498L20015",30,18.55,30,18.55,"","","",0,0,0,34.4,14.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","L&TFH-RE"
"20372","FLAWRI","EQ","FLAIR WRITING INDUSTRIE LTD",0.01,1,"","",0,5,"INE00Y201027",342.5,200.26,514.4,200.26,"","","",0,0,0,245.7,201.03,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FLAIR"
"20374","COALIN","EQ","COAL INDIA LIMITED",0.01,1,"","",0,10,"INE522F01014",543.55,349.25,543.55,109.55,"","","",0,0,0,420.85,344.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COALINDIA"
"20409","NETAVE","ST","NET AVENUE TECHNOLOGIES LTD",0.01,1,"","",0,1,"INE518X01015",0,0,42,5.7,"","","",0,0,0,6.9,6.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CBAZAAR"
"20413","IOLCHE","EQ","IOL CHEMICALS & PHARMACEUTICAL",0.01,1,"","",0,10,"INE485C01011",537.7,293.25,898.9,15.15,"","","",0,0,0,414.8,276.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IOLCP"
"20414","MARIN","ST","MARINETRANS INDIA LIMITED",0.01,1,"","",0,10,"INE0P1P01017",0,0,51.45,18.6,"","","",0,0,0,19.6,17.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARINETRAN"
"20415","SHEUNI","SM","SHEETAL UNIVERSAL LIMITED",0.01,1,"","",0,10,"INE04VX01019",0,0,91.9,54.5,"","","",0,0,0,92.6,61.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHEETAL"
"20425","NAGAG","EQ","NACL INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE295D01020",79.2,49,110.75,16.5,"","","",0,0,0,83.42,55.61,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NACLIND"
"20427","CHON31","NC","8.4% CHOLAMANDALAM INV DEC 25",0.01,1,"","",0,1000,"INE121A07RJ8",0,0,0,0,"","","",0,0,0,1234.8,823.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","888IHFL25F"
"2043","RAMCEM","EQ","THE RAMCO CEMENTS LIMITED",0.01,1,"","",0,1,"INE331A01037",1060,700,1132.7,14.15,"","","",0,0,0,963.9,788.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAMCOCEM"
"20433","CHON32","ND","0% CHOLAMANDALAM INV DEC 25",0.01,1,"","",0,1000,"INE121A07RL4",0,0,0,0,"","","",0,0,0,1308,872,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CIFCZC25"
"20435","CHON33","NE","8.5% CHOLAMANDALAM INV DEC 26",0.01,1,"","",0,1000,"INE121A07RO8",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","850CIFCL26"
"20437","CHON34","NF","0% CHOLAMANDALAM INV DEC 26",0.01,1,"","",0,1000,"INE121A07RK6",0,0,0,0,"","","",0,0,0,1260,840,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CIFCZC26"
"20443","CHON35","NG","8.6% CHOLAMANDALAM INV DEC 28",0.01,1,"","",0,1000,"INE121A07RM2",0,0,0,0,"","","",0,0,0,1206,804,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","860CIFCL28"
"20445","CHON36","NH","0% CHOLAMANDALAM INV DEC 28",0.01,1,"","",0,1000,"INE121A07RN0",0,0,0,0,"","","",0,0,0,1268.52,845.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CIFCZC28"
"20453","ANJPO","EQ","ANJANI PORTLAND CEMENT LTD",0.01,1,"","",0,10,"INE071F01012",214.7,99.5,499.88,78.47,"","","",0,0,0,136.39,90.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","APCL"
"20454","GRALIM","SM","GRAPHISADS LIMITED",0.01,1,"","",0,10,"INE0POU01017",0,0,112,37.6,"","","",0,0,0,57,51.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRAPHISAD"
"20467","SGBTR7","GB","2.50% SOV. GOLD BOND 17 MAR 25",0.01,1,"","",0,2943,"IN0020160126",0,0,8818.75,2480,"","","",0,0,0,9366.5,7663.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBMAR25"
"2048","INDPAI","EQ","INDIGO PAINTS LIMITED",0.01,1,"","",0,10,"INE09VQ01012",1720.3,946.95,3329.95,946.95,"","","",0,0,0,1237.7,825.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDIGOPNTS"
"20486","THF24B","TB","182 Day T-Bill 13 Jun 24",0.01,1,"","",0,100,"IN002023Y383",0,0,0,0,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D130624"
"20488","ACCMIC","SM","ACCENT MICROCELL LIMITED",0.01,1,"","",0,10,"INE0Q5D01013",0,0,364,201.65,"","","",0,0,0,259.6,173.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ACCENTMIC"
"2049","CHEPET","EQ","CHENNAI PETROLEUM CORPORATION",0.01,1,"","",0,10,"INE178A01016",1275,433.1,1275,17.55,"","","",0,0,0,632.45,421.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CHENNPETRO"
"20491","WESIP","BE","THE WESTERN INDIA PLYWOODS LTD",0.01,1,"","",0,10,"INE215F01023",270,145,270,35.05,"","","",0,0,0,194.19,175.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WIPL"
"20502","ASLIND","SM","ASL INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE617I01024",0,0,80,4.75,"","","",0,0,0,33.7,30.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASLIND"
"20506","PREENG","ST","PRESSTONIC ENGINEERING LIMITED",0.01,1,"","",0,10,"INE0R1601012",0,0,210,80.35,"","","",0,0,0,91.95,83.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRESSTONIC"
"20528","PRUSUG","BE","PRUDENTIAL SUGAR CORP LTD",0.01,1,"","",0,10,"INE024D01016",75.84,19.01,75.84,19.01,"","","",0,0,0,48.16,43.57,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRUDMOULI"
"20531","BAJPRO","EQ","BAJEL PROJECTS LIMITED",0.01,1,"","",0,2,"INE0KQN01018",330,151.38,330,108.25,"","","",0,0,0,207.7,138.47,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BAJEL"
"20532","AXIGOL","EQ","AXIS Gold ETF",0.01,1,"","",0,100,"INF846K01W80",75.6,54.72,75.6,19.36,"","","",0,0,0,87.12,58.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AXISGOLD"
"20534","GRAVIN","EQ","GRAVITA INDIA LIMITED",0.01,1,"","",0,2,"INE024L01027",2700,730,2700,15.1,"","","",0,0,0,2046.7,1364.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRAVITA"
"20542","SJLOG","SM","S J LOGISTICS LIMITED",0.01,1,"","",0,10,"INE0F3301020",0,0,725,157.6,"","","",0,0,0,627.4,418.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SJLOGISTIC"
"20547","PARGOL","EQ","BARODA BNP PARIBAS GOLD ETF",0.01,1,"","",0,10,"INF251K01SU9",94.9,54,94.9,54,"","","",0,0,0,101.45,67.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BBNPPGOLD"
"20551","DOMIND","EQ","DOMS INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE321T01012",3115,1366,3115,1225.6,"","","",0,0,0,3275.85,2183.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DOMS"
"20556","INDSHE","EQ","INDIA SHELTER FINANCE CORP",0.01,1,"","",0,5,"INE922K01024",799,521,799,519.15,"","","",0,0,0,891.9,594.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDIASHLTR"
"2056","HOMFIR","EQ","HOME FIRST FINANCE COMPANY IND",0.01,1,"","",0,2,"INE481N01025",1383.3,776.65,1383.3,440,"","","",0,0,0,1200.8,800.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HOMEFIRST"
"20560","DOLIN","EQ","DOLLAR INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE325C01035",659.95,368.95,665,96.1,"","","",0,0,0,492.5,328.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DOLLAR"
"2058","MAFIND","EQ","MAFATLAL INDUSTRIES LTD",0.01,1,"","",0,2,"INE270B01035",0,0,800,9.3,"","","",0,0,0,12.18,8.12,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAFATLAIND"
"206","ASHLIM","EQ","ASHIMA LIMITED",0.01,1,"","",0,10,"INE440A01010",51.6,17.25,51.6,1.46,"","","",0,0,0,22.71,18.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASHIMASYN"
"20603","SHROSF","SM","SHREE OSFM E-MOBILITY LIMITED",0.01,1,"","",0,10,"INE02S501018",0,0,215,63,"","","",0,0,0,115.2,76.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHREEOSFM"
"20607","INOIND","EQ","INOX INDIA LIMITED",0.01,1,"","",0,2,"INE616N01034",1506.9,884.2,1506.9,801.55,"","","",0,0,0,1232.75,821.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INOXINDIA"
"20612","TATP01","N0","TATA PROJECTS LTD 8.50",0.01,1,"","",0,10,"INE725H08170",0,0,0,0,"","","",0,0,0,120000,80000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","850TPL26"
"20614","TATP02","N1","TATA PROJECTS LTD 8.47",0.01,1,"","",0,10,"INE725H08162",0,0,0,0,"","","",0,0,0,120000,80000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","847TPL26"
"20616","SUPLIM","EQ","SUPERHOUSE LIMITED",0.01,1,"","",0,10,"INE712B01010",248,148.86,304,50.05,"","","",0,0,0,192.28,128.19,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUPERHOUSE"
"20617","TATP03","N2","TATA PROJECTS LTD 8.20",0.01,1,"","",0,10,"INE725H08121",0,0,0,0,"","","",0,0,0,120000,80000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","820TPL26"
"20621","PENIND","EQ","PENNAR INDUSTRIES LTD",0.01,1,"","",0,5,"INE932A01024",227.7,106.4,227.7,1.95,"","","",0,0,0,207.3,138.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PENIND"
"20622","TATP04","N3","TATA PROJECTS LTD 2026",0.01,1,"","",0,10,"INE725H08147",0,0,0,0,"","","",0,0,0,120000,80000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TPL26"
"20628","TATP05","N4","TATA PROJECTS LTD 8.43",0.01,1,"","",0,10,"INE725H08154",0,0,0,0,"","","",0,0,0,120000,80000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","843TPL26"
"20630","LTFN17","N0","9.1% L&T Finance Ltd. Mar 24",0.01,1,"","",0,1000,"INE027E07923",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","L&TFIN"
"20632","LTFN18","N1","9.25% L&T Finance Ltd. Mar 24",0.01,1,"","",0,1000,"INE027E07931",0,0,1299.99,932,"","","",0,0,0,1300.8,867.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","L&TFIN"
"20634","LTFN19","N2","8.75% L&T Finance Ltd. Mar 24",0.01,1,"","",0,1000,"INE027E07949",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","L&TFIN"
"20636","LTFN20","N3","8.89% L&T Finance Ltd. Mar 24",0.01,1,"","",0,1000,"INE027E07956",0,0,1308,908.4,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","L&TFIN"
"20638","LTFN21","N4","9.2% L&T Finance Ltd. Mar 29",0.01,1,"","",0,1000,"INE027E07964",0,0,1101,900.01,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","92LTF29"
"20642","JINWOR","EQ","JINDAL WORLDWIDE LIMITED",0.01,1,"","",0,1,"INE247D01039",94.24,54.69,95.34,1.12,"","","",0,0,0,75.7,50.47,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JINDWORLD"
"20643","LTFN22","N5","L&T FIN SRV OP2 9.35LOA 13MR29",0.01,1,"","",0,1000,"INE027E07972",0,0,1293,825,"","","",0,0,0,1260,840,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935LTF29"
"20648","LTFN23","N6","8.84% L&T Finance Ltd. Mar 29",0.01,1,"","",0,1000,"INE027E07980",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","884LTF29"
"20655","LTFN24","N7","8.98% L&T Finance Ltd. Mar 29",0.01,1,"","",0,1000,"INE027E07998",0,0,1249.8,931,"","","",0,0,0,1290,860,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","898LTF29"
"20657","LTFN29","N8","8.8% L&T Finance Ltd. Apr 24",0.01,1,"","",0,1000,"INE027E07AE6",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","L&TFIN"
"20659","LTFN30","N9","9% L&T Finance Ltd. Apr 24",0.01,1,"","",0,1000,"INE027E07AF3",0,0,1337.84,910,"","","",0,0,0,1304.37,869.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","L&TFIN"
